Begin train
256 fifteen eleven
257 twelve eleven
258 fifteen eleven
259 twelve eleven
262 thirteen eleven
263 seven eleven
265 twelve eleven
266 draw eleven
267 nine eleven
269 fifteen eleven
270 twelve eleven
272 ten eleven
273 twelve eleven
274 five eleven
275 twelve eleven
277 twelve eleven
279 ten eleven
280 ten eleven
283 fourteen fifteen
285 fourteen fifteen
287 fourteen fifteen
289 fourteen fifteen
290 fourteen fifteen
292 fourteen fifteen
316 sixteen fifteen
318 fourteen fifteen
324 fourteen fifteen
326 fourteen fifteen
328 fourteen fifteen
340 fourteen fifteen
345 fourteen fifteen
354 draw fifteen
356 fourteen fifteen
357 fourteen fifteen
365 thirteen fifteen
369 fourteen fifteen
370 draw five
372 ten five
380 nine five
381 draw five
383 nine five
384 six five
385 nine five
386 seven five
387 seven five
388 six five
389 five four
390 five four
391 five four
394 five four
396 five four
397 thirteen fourteen
398 thirteen fourteen
400 eleven fourteen
401 thirteen fourteen
402 thirteen fourteen
403 fifteen fourteen
404 thirteen fourteen
407 eleven fourteen
408 fifteen fourteen
412 fifteen fourteen
413 thirteen fourteen
421 fifteen fourteen
423 thirteen fourteen
425 thirteen fourteen
427 fifteen fourteen
433 twelve fourteen
440 thirteen fourteen
441 ten fourteen
442 fifteen fourteen
444 thirteen fourteen
445 fifteen fourteen
447 fifteen fourteen
450 thirteen fourteen
452 draw fourteen
453 fifteen fourteen
454 fifteen fourteen
456 fifteen fourteen
461 fifteen fourteen
467 fifteen fourteen
470 ten fourteen
471 fifteen fourteen
472 fifteen fourteen
474 twelve fourteen
480 fifteen fourteen
481 fifteen fourteen
485 fifteen fourteen
488 thirteen fourteen
490 fifteen fourteen
492 thirteen fourteen
493 fifteen fourteen
494 thirteen fourteen
498 thirteen fourteen
503 fifteen fourteen
508 fifteen fourteen
510 fifteen fourteen
514 fifteen fourteen
515 thirteen fourteen
516 thirteen fourteen
520 fifteen fourteen
521 fifteen fourteen
525 fifteen fourteen
531 fifteen fourteen
533 fifteen fourteen
538 fifteen fourteen
541 fifteen fourteen
543 fifteen fourteen
548 thirteen fourteen
551 fifteen fourteen
555 thirteen fourteen
561 fifteen fourteen
562 ten fourteen
566 draw fourteen
568 fifteen fourteen
571 twelve fourteen
572 fifteen fourteen
573 fifteen fourteen
577 thirteen fourteen
580 seven nine
581 eight nine
583 five nine
585 eleven nine
586 eleven nine
588 twelve nine
590 twelve nine
591 eight nine
592 eight nine
598 ten nine
599 ten nine
605 eleven nine
606 ten nine
607 eleven nine
608 seven nine
612 ten nine
613 eight nine
615 ten nine
619 eleven nine
620 eight nine
621 seven nine
622 eight nine
626 seven nine
627 eight nine
630 eleven nine
635 twelve nine
636 ten nine
640 eleven nine
641 fourteen nine
642 eight nine
643 eight nine
645 ten nine
647 two one
648 two one
649 two one
650 nine seven
651 nine seven
655 ten seven
657 eight seven
660 five seven
662 fourteen seven
663 ten seven
665 ten seven
666 fourteen seven
668 eight seven
669 draw seven
670 two seven
671 ten seven
674 ten seven
675 eleven seven
678 nine six
679 ten six
681 eight six
683 eight six
684 five six
685 fifteen six
687 seven six
688 eleven six
694 ten six
695 five six
699 eight six
700 eight six
701 fifteen sixteen
703 fifteen sixteen
704 fifteen sixteen
705 fifteen sixteen
706 thirteen sixteen
708 fourteen sixteen
709 fifteen sixteen
710 fifteen sixteen
712 fifteen sixteen
713 fifteen sixteen
715 fifteen sixteen
716 fifteen sixteen
717 twelve ten
718 nine ten
721 nine ten
723 nine ten
724 nine ten
725 five ten
726 eleven ten
728 twelve ten
732 eight ten
733 nine ten
734 draw ten
735 eleven ten
736 nine ten
737 eleven ten
738 fifteen ten
739 twelve ten
743 eleven ten
745 eight ten
747 eleven ten
749 nine ten
755 nine ten
756 eleven ten
757 eleven ten
758 draw ten
759 twelve ten
763 twelve ten
764 thirteen ten
766 thirteen ten
767 twelve ten
770 thirteen ten
771 nine ten
772 nine ten
773 twelve ten
775 nine ten
777 twelve ten
778 twelve ten
780 five ten
781 nine ten
783 eleven ten
792 thirteen ten
794 eleven ten
797 fourteen thirteen
798 twelve thirteen
800 fourteen thirteen
802 fourteen thirteen
803 fourteen thirteen
804 fifteen thirteen
809 twelve thirteen
813 fourteen thirteen
815 fourteen thirteen
817 fourteen thirteen
818 nine thirteen
819 fourteen thirteen
820 twelve thirteen
823 fourteen thirteen
824 fourteen thirteen
827 fifteen thirteen
828 fifteen thirteen
829 fourteen thirteen
830 fifteen thirteen
831 fourteen thirteen
832 eleven thirteen
837 fourteen thirteen
840 twelve thirteen
842 fourteen thirteen
843 twelve thirteen
849 twelve thirteen
850 eleven thirteen
851 twelve thirteen
853 fourteen thirteen
856 twelve thirteen
857 fourteen thirteen
858 twelve thirteen
863 fourteen thirteen
866 fourteen thirteen
867 eleven thirteen
869 fourteen thirteen
870 fourteen thirteen
873 fourteen thirteen
874 fifteen thirteen
876 fourteen thirteen
877 fourteen thirteen
879 fifteen thirteen
881 twelve thirteen
882 twelve thirteen
883 fifteen thirteen
886 fifteen thirteen
888 fourteen thirteen
889 fourteen thirteen
891 twelve thirteen
892 fourteen thirteen
893 eleven thirteen
894 fourteen thirteen
895 eleven thirteen
896 fourteen thirteen
897 fourteen thirteen
898 twelve thirteen
899 fourteen thirteen
900 twelve thirteen
902 fourteen thirteen
905 fifteen thirteen
906 fourteen thirteen
908 fourteen thirteen
909 twelve thirteen
910 fourteen thirteen
911 fourteen thirteen
913 twelve thirteen
915 twelve thirteen
916 twelve thirteen
918 fifteen thirteen
922 twelve thirteen
924 twelve thirteen
926 twelve thirteen
928 fourteen thirteen
932 fourteen thirteen
934 ten thirteen
936 fourteen thirteen
939 fourteen thirteen
940 fourteen thirteen
941 fifteen thirteen
944 twelve thirteen
945 twelve thirteen
946 fourteen thirteen
948 twelve thirteen
949 twelve thirteen
951 draw thirteen
953 fifteen thirteen
954 fourteen thirteen
955 draw thirteen
958 fourteen thirteen
961 fifteen thirteen
962 fourteen thirteen
963 fifteen thirteen
964 four three
965 five three
966 five three
967 nine twelve
968 eleven twelve
969 draw twelve
970 nine twelve
971 eleven twelve
974 draw twelve
975 thirteen twelve
976 thirteen twelve
979 fourteen twelve
981 eleven twelve
983 eleven twelve
987 nine twelve
991 fourteen twelve
995 thirteen twelve
998 ten twelve
total: 1000 Accuracy: 0.566 Macro F1: 0.46014752027571554 Micro F1: 0.566
1002 thirteen twelve
1005 eleven twelve
1006 eleven twelve
1007 fourteen twelve
1008 thirteen twelve
1010 thirteen twelve
1012 nine twelve
1013 thirteen twelve
1015 thirteen twelve
1017 eleven twelve
1018 eleven twelve
1019 eleven twelve
1020 fourteen twelve
1022 seven twelve
1023 fifteen twelve
1024 ten twelve
1027 ten twelve
1028 nine twelve
1029 fourteen twelve
1030 thirteen twelve
1033 fourteen twelve
1036 thirteen twelve
1037 ten twelve
1038 thirteen twelve
1045 eleven twelve
1047 thirteen twelve
1048 thirteen twelve
1053 fourteen twelve
1056 fourteen twelve
1057 thirteen twelve
1058 fourteen twelve
1064 eleven twelve
1066 thirteen twelve
1069 fourteen twelve
1070 thirteen twelve
1071 fifteen twelve
1074 thirteen twelve
1078 fourteen twelve
1079 eleven twelve
1082 ten twelve
1085 five twelve
1087 ten twelve
1089 eleven twelve
1090 thirteen twelve
1091 eleven twelve
1093 eleven twelve
1096 eleven twelve
1097 six twelve
1099 ten twelve
1102 thirteen twelve
1106 eleven twelve
1107 eight twelve
1109 thirteen twelve
1110 fifteen twelve
1111 ten two
1117 twelve two
1121 six zero
total: 1121 Accuracy: 0.5619982158786797 Macro F1: 0.44582304192040095 Micro F1: 0.5619982158786797
finish: 4 3 in 812.3989365999987 s
Begin train
finished SVM: SVMdraw
finished SVM: SVMzero
finished SVM: SVMone
finished SVM: SVMtwo
finished SVM: SVMthree
finished SVM: SVMfour
finished SVM: SVMfive
finished SVM: SVMsix
finished SVM: SVMseven
finished SVM: SVMeight
finished SVM: SVMnine
finished SVM: SVMten
finished SVM: SVMeleven
finished SVM: SVMtwelve
finished SVM: SVMthirteen
finished SVM: SVMfourteen
finished SVM: SVMfifteen
finished SVM: SVMsixteen
Begin test
13 fifteen draw
22 twelve draw
23 twelve draw
33 ten draw
41 fourteen draw
48 sixteen draw
64 sixteen draw
69 fourteen draw
92 zero draw
95 sixteen draw
113 nine eight
115 nine eight
116 nine eight
117 seven eight
120 seven eight
123 nine eight
124 eleven eight
126 ten eight
129 eleven eight
131 six eight
134 nine eight
137 nine eight
138 nine eight
141 twelve eight
142 seven eight
145 five eight
147 nine eight
150 two eight
152 nine eight
153 nine eight
154 draw eight
155 thirteen eight
157 eleven eight
158 eleven eight
160 ten eight
161 seven eight
163 eleven eight
168 nine eight
169 five eleven
170 ten eleven
176 nine eleven
180 twelve eleven
184 twelve eleven
185 twelve eleven
186 ten eleven
188 ten eleven
189 thirteen eleven
192 ten eleven
194 ten eleven
195 twelve eleven
197 fourteen eleven
198 twelve eleven
201 fourteen eleven
205 five eleven
208 seven eleven
210 twelve eleven
211 twelve eleven
212 twelve eleven
213 eight eleven
220 nine eleven
221 fourteen eleven
223 sixteen eleven
224 fourteen eleven
227 twelve eleven
228 twelve eleven
229 twelve eleven
230 twelve eleven
231 twelve eleven
232 thirteen eleven
233 twelve eleven
234 thirteen eleven
235 twelve eleven
236 draw eleven
240 ten eleven
243 fourteen eleven
244 thirteen eleven
245 draw eleven
247 twelve eleven
248 nine eleven
249 twelve eleven
252 nine eleven
256 thirteen eleven
259 twelve eleven
260 thirteen eleven
262 twelve eleven
263 twelve eleven
265 twelve eleven
268 thirteen eleven
273 ten eleven
274 twelve eleven
275 draw eleven
277 thirteen eleven
278 twelve eleven
280 twelve eleven
281 nine eleven
286 fourteen fifteen
287 fourteen fifteen
288 fourteen fifteen
290 fourteen fifteen
291 fourteen fifteen
294 fourteen fifteen
299 fourteen fifteen
301 fourteen fifteen
305 fourteen fifteen
307 fourteen fifteen
312 sixteen fifteen
317 sixteen fifteen
318 fourteen fifteen
323 fourteen fifteen
324 fourteen fifteen
325 eleven fifteen
327 fourteen fifteen
332 fourteen fifteen
334 fourteen fifteen
336 fourteen fifteen
338 sixteen fifteen
341 fourteen fifteen
343 fourteen fifteen
349 draw fifteen
351 fourteen fifteen
352 fourteen fifteen
356 fourteen fifteen
357 fourteen fifteen
363 fourteen fifteen
365 fourteen fifteen
366 sixteen fifteen
367 fourteen fifteen
368 thirteen fifteen
369 draw fifteen
370 seven five
372 seven five
377 six five
378 six five
381 seven five
382 four five
384 six five
385 draw five
388 five four
391 five four
392 eight four
393 five four
394 draw four
395 seven four
398 thirteen fourteen
402 draw fourteen
403 fifteen fourteen
412 thirteen fourteen
413 fifteen fourteen
414 fifteen fourteen
419 eleven fourteen
420 twelve fourteen
424 eleven fourteen
426 thirteen fourteen
427 twelve fourteen
428 fifteen fourteen
431 fifteen fourteen
437 draw fourteen
440 ten fourteen
441 thirteen fourteen
446 fifteen fourteen
449 draw fourteen
450 fifteen fourteen
452 fifteen fourteen
456 draw fourteen
457 fifteen fourteen
466 thirteen fourteen
468 twelve fourteen
471 draw fourteen
474 fifteen fourteen
478 fifteen fourteen
479 fifteen fourteen
484 fifteen fourteen
489 fifteen fourteen
490 fifteen fourteen
492 twelve fourteen
493 twelve fourteen
494 twelve fourteen
495 fifteen fourteen
496 thirteen fourteen
500 fifteen fourteen
501 thirteen fourteen
502 five fourteen
505 fifteen fourteen
509 fifteen fourteen
510 twelve fourteen
511 thirteen fourteen
520 thirteen fourteen
525 fifteen fourteen
532 twelve fourteen
534 draw fourteen
537 draw fourteen
538 fifteen fourteen
539 draw fourteen
540 thirteen fourteen
542 fifteen fourteen
544 thirteen fourteen
549 twelve fourteen
551 fifteen fourteen
555 fifteen fourteen
556 fifteen fourteen
557 fifteen fourteen
561 thirteen fourteen
563 twelve fourteen
575 twelve fourteen
577 thirteen fourteen
578 ten nine
584 six nine
586 eleven nine
587 eight nine
589 eleven nine
590 ten nine
593 eleven nine
596 ten nine
597 seven nine
598 eight nine
599 eight nine
600 ten nine
601 eleven nine
603 eight nine
604 eleven nine
607 eleven nine
608 seven nine
613 seven nine
615 twelve nine
616 twelve nine
618 eight nine
623 eleven nine
627 ten nine
628 ten nine
630 ten nine
632 ten nine
633 eight nine
635 eleven nine
638 twelve nine
640 ten nine
642 ten nine
643 ten nine
644 draw nine
645 ten nine
646 ten nine
647 seven one
648 two one
649 five one
656 eight seven
657 five seven
661 eight seven
663 five seven
664 nine seven
665 ten seven
666 eight seven
668 eight seven
669 eight seven
671 five seven
676 eight seven
678 ten six
681 four six
682 seven six
683 eight six
684 seven six
685 eleven six
686 seven six
687 seven six
688 seven six
689 seven six
692 five six
693 eight six
694 nine six
697 seven six
698 five six
700 eleven six
702 eleven sixteen
704 fifteen sixteen
705 fifteen sixteen
706 fifteen sixteen
707 fifteen sixteen
708 fifteen sixteen
709 fifteen sixteen
717 eleven ten
718 eleven ten
719 eleven ten
720 nine ten
721 twelve ten
722 eight ten
724 eleven ten
725 eleven ten
726 eleven ten
728 eleven ten
729 nine ten
732 nine ten
734 twelve ten
735 twelve ten
736 twelve ten
737 twelve ten
738 nine ten
739 nine ten
741 seven ten
743 twelve ten
744 nine ten
745 eight ten
746 eight ten
747 twelve ten
748 fifteen ten
752 eleven ten
753 nine ten
755 twelve ten
757 eleven ten
759 eleven ten
761 eleven ten
766 twelve ten
768 eleven ten
769 nine ten
771 fourteen ten
772 twelve ten
773 eight ten
774 twelve ten
775 fourteen ten
776 twelve ten
777 eleven ten
780 fourteen ten
781 twelve ten
782 seven ten
783 eleven ten
784 eleven ten
789 eleven ten
790 eleven ten
791 nine ten
792 nine ten
793 eight ten
794 twelve ten
795 eleven ten
796 fourteen thirteen
798 twelve thirteen
799 twelve thirteen
800 fourteen thirteen
802 fourteen thirteen
805 twelve thirteen
806 eleven thirteen
808 fourteen thirteen
809 eleven thirteen
810 fourteen thirteen
814 draw thirteen
815 fourteen thirteen
816 fifteen thirteen
817 fourteen thirteen
819 eleven thirteen
822 fourteen thirteen
824 twelve thirteen
825 fourteen thirteen
827 fourteen thirteen
828 twelve thirteen
829 fourteen thirteen
830 fourteen thirteen
832 eleven thirteen
833 twelve thirteen
834 twelve thirteen
835 twelve thirteen
836 fourteen thirteen
837 eleven thirteen
838 fifteen thirteen
839 twelve thirteen
840 fifteen thirteen
842 twelve thirteen
844 fourteen thirteen
845 fourteen thirteen
849 fifteen thirteen
851 draw thirteen
852 fourteen thirteen
853 fourteen thirteen
854 eleven thirteen
855 fourteen thirteen
857 eleven thirteen
860 twelve thirteen
862 twelve thirteen
863 fourteen thirteen
865 fifteen thirteen
866 fourteen thirteen
867 twelve thirteen
868 fourteen thirteen
869 fourteen thirteen
870 twelve thirteen
872 twelve thirteen
874 fourteen thirteen
875 fourteen thirteen
876 fourteen thirteen
877 fourteen thirteen
878 eleven thirteen
879 fourteen thirteen
882 eleven thirteen
883 fourteen thirteen
884 fourteen thirteen
888 fourteen thirteen
889 fourteen thirteen
891 nine thirteen
892 fourteen thirteen
893 twelve thirteen
896 twelve thirteen
898 fourteen thirteen
901 fourteen thirteen
905 fourteen thirteen
909 fifteen thirteen
910 eleven thirteen
912 fourteen thirteen
914 twelve thirteen
916 twelve thirteen
917 twelve thirteen
920 twelve thirteen
922 fourteen thirteen
923 eleven thirteen
928 fourteen thirteen
930 fourteen thirteen
931 twelve thirteen
932 fifteen thirteen
933 twelve thirteen
934 fourteen thirteen
935 fourteen thirteen
937 fourteen thirteen
941 twelve thirteen
942 eleven thirteen
943 ten thirteen
946 twelve thirteen
947 twelve thirteen
949 twelve thirteen
952 fourteen thirteen
955 eleven thirteen
956 twelve thirteen
958 fourteen thirteen
960 fifteen thirteen
962 fourteen thirteen
964 four three
965 four three
966 four three
967 eleven twelve
968 thirteen twelve
970 eleven twelve
971 thirteen twelve
973 thirteen twelve
974 thirteen twelve
978 eleven twelve
979 eleven twelve
981 ten twelve
983 eleven twelve
985 nine twelve
988 thirteen twelve
989 eleven twelve
990 eleven twelve
993 eleven twelve
995 thirteen twelve
998 eight twelve
total: 1000 Accuracy: 0.552 Macro F1: 0.39018665045364953 Micro F1: 0.552
1001 draw twelve
1002 thirteen twelve
1004 thirteen twelve
1006 eleven twelve
1008 eleven twelve
1010 eleven twelve
1011 thirteen twelve
1012 draw twelve
1013 draw twelve
1014 eleven twelve
1016 fourteen twelve
1017 ten twelve
1022 eleven twelve
1023 eleven twelve
1026 fourteen twelve
1029 eleven twelve
1030 draw twelve
1031 fifteen twelve
1033 eleven twelve
1036 nine twelve
1038 eleven twelve
1040 thirteen twelve
1041 thirteen twelve
1042 draw twelve
1045 thirteen twelve
1046 eleven twelve
1048 fourteen twelve
1050 thirteen twelve
1051 fourteen twelve
1052 eleven twelve
1053 thirteen twelve
1055 eleven twelve
1060 fifteen twelve
1061 eleven twelve
1062 fifteen twelve
1064 nine twelve
1067 eleven twelve
1068 eleven twelve
1069 eleven twelve
1072 fifteen twelve
1073 fourteen twelve
1074 fourteen twelve
1076 eleven twelve
1078 fourteen twelve
1080 fourteen twelve
1081 fourteen twelve
1082 eleven twelve
1084 eleven twelve
1085 thirteen twelve
1087 eleven twelve
1089 thirteen twelve
1091 seven twelve
1093 eleven twelve
1094 thirteen twelve
1098 ten twelve
1099 fourteen twelve
1100 fourteen twelve
1101 fourteen twelve
1104 fourteen twelve
1105 eleven twelve
1106 eleven twelve
1121 eight zero
total: 1121 Accuracy: 0.5450490633363069 Macro F1: 0.4436484555454526 Micro F1: 0.5450490633363069
finish: 4 4 in 808.2038836000011 s
Begin train
finished SVM: SVMdraw
finished SVM: SVMzero
finished SVM: SVMone
finished SVM: SVMtwo
finished SVM: SVMthree
finished SVM: SVMfour
finished SVM: SVMfive
finished SVM: SVMsix
finished SVM: SVMseven
finished SVM: SVMeight
finished SVM: SVMnine
finished SVM: SVMten
finished SVM: SVMeleven
finished SVM: SVMtwelve
finished SVM: SVMthirteen
finished SVM: SVMfourteen
finished SVM: SVMfifteen
finished SVM: SVMsixteen
Begin test
112 draw eight
113 draw eight
114 draw eight
115 draw eight
116 draw eight
117 draw eight
118 draw eight
119 draw eight
120 draw eight
121 draw eight
122 draw eight
123 draw eight
124 draw eight
125 draw eight
126 draw eight
127 draw eight
128 draw eight
129 draw eight
130 draw eight
131 draw eight
132 draw eight
133 draw eight
134 draw eight
135 draw eight
136 draw eight
137 draw eight
138 draw eight
139 draw eight
140 draw eight
141 draw eight
142 draw eight
143 draw eight
144 draw eight
145 draw eight
146 draw eight
147 draw eight
148 draw eight
149 draw eight
150 draw eight
151 draw eight
152 draw eight
153 draw eight
154 draw eight
155 draw eight
156 draw eight
157 draw eight
158 draw eight
159 draw eight
160 draw eight
161 draw eight
162 draw eight
163 draw eight
164 draw eight
165 draw eight
166 draw eight
167 draw eight
168 draw eight
169 draw eight
170 draw eleven
171 draw eleven
172 draw eleven
173 draw eleven
174 draw eleven
175 draw eleven
176 draw eleven
177 draw eleven
178 draw eleven
179 draw eleven
180 draw eleven
181 draw eleven
182 draw eleven
183 draw eleven
184 draw eleven
185 draw eleven
186 draw eleven
187 draw eleven
188 draw eleven
189 draw eleven
190 draw eleven
191 draw eleven
192 draw eleven
193 draw eleven
194 draw eleven
195 draw eleven
196 draw eleven
197 draw eleven
198 draw eleven
199 draw eleven
200 draw eleven
201 draw eleven
202 draw eleven
203 draw eleven
204 draw eleven
205 draw eleven
206 draw eleven
207 draw eleven
208 draw eleven
209 draw eleven
210 draw eleven
211 draw eleven
212 draw eleven
213 draw eleven
214 draw eleven
215 draw eleven
216 draw eleven
217 draw eleven
218 draw eleven
219 draw eleven
220 draw eleven
221 draw eleven
222 draw eleven
223 draw eleven
224 draw eleven
225 draw eleven
226 draw eleven
227 draw eleven
228 draw eleven
229 draw eleven
230 draw eleven
231 draw eleven
232 draw eleven
233 draw eleven
234 draw eleven
235 draw eleven
236 draw eleven
237 draw eleven
238 draw eleven
239 draw eleven
240 draw eleven
241 draw eleven
242 draw eleven
243 draw eleven
244 draw eleven
245 draw eleven
246 draw eleven
247 draw eleven
248 draw eleven
249 draw eleven
250 draw eleven
251 draw eleven
252 draw eleven
253 draw eleven
254 draw eleven
255 draw eleven
256 draw eleven
257 draw eleven
258 draw eleven
259 draw eleven
260 draw eleven
261 draw eleven
262 draw eleven
263 draw eleven
264 draw eleven
265 draw eleven
266 draw eleven
267 draw eleven
268 draw eleven
269 draw eleven
270 draw eleven
271 draw eleven
272 draw eleven
273 draw eleven
274 draw eleven
275 draw eleven
276 draw eleven
277 draw eleven
278 draw eleven
279 draw eleven
280 draw eleven
281 draw eleven
282 draw eleven
283 draw eleven
284 draw fifteen
285 draw fifteen
286 draw fifteen
287 draw fifteen
288 draw fifteen
289 draw fifteen
290 draw fifteen
291 draw fifteen
292 draw fifteen
293 draw fifteen
294 draw fifteen
295 draw fifteen
296 draw fifteen
297 draw fifteen
298 draw fifteen
299 draw fifteen
300 draw fifteen
301 draw fifteen
302 draw fifteen
303 draw fifteen
304 draw fifteen
305 draw fifteen
306 draw fifteen
307 draw fifteen
308 draw fifteen
309 draw fifteen
310 draw fifteen
311 draw fifteen
312 draw fifteen
313 draw fifteen
314 draw fifteen
315 draw fifteen
316 draw fifteen
317 draw fifteen
318 draw fifteen
319 draw fifteen
320 draw fifteen
321 draw fifteen
322 draw fifteen
323 draw fifteen
324 draw fifteen
325 draw fifteen
326 draw fifteen
327 draw fifteen
328 draw fifteen
329 draw fifteen
330 draw fifteen
331 draw fifteen
332 draw fifteen
333 draw fifteen
334 draw fifteen
335 draw fifteen
336 draw fifteen
337 draw fifteen
338 draw fifteen
339 draw fifteen
340 draw fifteen
341 draw fifteen
342 draw fifteen
343 draw fifteen
344 draw fifteen
345 draw fifteen
346 draw fifteen
347 draw fifteen
348 draw fifteen
349 draw fifteen
350 draw fifteen
351 draw fifteen
352 draw fifteen
353 draw fifteen
354 draw fifteen
355 draw fifteen
356 draw fifteen
357 draw fifteen
358 draw fifteen
359 draw fifteen
360 draw fifteen
361 draw fifteen
362 draw fifteen
363 draw fifteen
364 draw fifteen
365 draw fifteen
366 draw fifteen
367 draw fifteen
368 draw fifteen
369 draw fifteen
370 draw five
371 draw five
372 draw five
373 draw five
374 draw five
375 draw five
376 draw five
377 draw five
378 draw five
379 draw five
380 draw five
381 draw five
382 draw five
383 draw five
384 draw five
385 draw five
386 draw five
387 draw five
388 draw five
389 draw four
390 draw four
391 draw four
392 draw four
393 draw four
394 draw four
395 draw four
396 draw four
397 draw fourteen
398 draw fourteen
399 draw fourteen
400 draw fourteen
401 draw fourteen
402 draw fourteen
403 draw fourteen
404 draw fourteen
405 draw fourteen
406 draw fourteen
407 draw fourteen
408 draw fourteen
409 draw fourteen
410 draw fourteen
411 draw fourteen
412 draw fourteen
413 draw fourteen
414 draw fourteen
415 draw fourteen
416 draw fourteen
417 draw fourteen
418 draw fourteen
419 draw fourteen
420 draw fourteen
421 draw fourteen
422 draw fourteen
423 draw fourteen
424 draw fourteen
425 draw fourteen
426 draw fourteen
427 draw fourteen
428 draw fourteen
429 draw fourteen
430 draw fourteen
431 draw fourteen
432 draw fourteen
433 draw fourteen
434 draw fourteen
435 draw fourteen
436 draw fourteen
437 draw fourteen
438 draw fourteen
439 draw fourteen
440 draw fourteen
441 draw fourteen
442 draw fourteen
443 draw fourteen
444 draw fourteen
445 draw fourteen
446 draw fourteen
447 draw fourteen
448 draw fourteen
449 draw fourteen
450 draw fourteen
451 draw fourteen
452 draw fourteen
453 draw fourteen
454 draw fourteen
455 draw fourteen
456 draw fourteen
457 draw fourteen
458 draw fourteen
459 draw fourteen
460 draw fourteen
461 draw fourteen
462 draw fourteen
463 draw fourteen
464 draw fourteen
465 draw fourteen
466 draw fourteen
467 draw fourteen
468 draw fourteen
469 draw fourteen
470 draw fourteen
471 draw fourteen
472 draw fourteen
473 draw fourteen
474 draw fourteen
475 draw fourteen
476 draw fourteen
477 draw fourteen
478 draw fourteen
479 draw fourteen
480 draw fourteen
481 draw fourteen
482 draw fourteen
483 draw fourteen
484 draw fourteen
485 draw fourteen
486 draw fourteen
487 draw fourteen
488 draw fourteen
489 draw fourteen
490 draw fourteen
491 draw fourteen
492 draw fourteen
493 draw fourteen
494 draw fourteen
495 draw fourteen
496 draw fourteen
497 draw fourteen
498 draw fourteen
499 draw fourteen
500 draw fourteen
501 draw fourteen
502 draw fourteen
503 draw fourteen
504 draw fourteen
505 draw fourteen
506 draw fourteen
507 draw fourteen
508 draw fourteen
509 draw fourteen
510 draw fourteen
511 draw fourteen
512 draw fourteen
513 draw fourteen
514 draw fourteen
515 draw fourteen
516 draw fourteen
517 draw fourteen
518 draw fourteen
519 draw fourteen
520 draw fourteen
521 draw fourteen
522 draw fourteen
523 draw fourteen
524 draw fourteen
525 draw fourteen
526 draw fourteen
527 draw fourteen
528 draw fourteen
529 draw fourteen
530 draw fourteen
531 draw fourteen
532 draw fourteen
533 draw fourteen
534 draw fourteen
535 draw fourteen
536 draw fourteen
537 draw fourteen
538 draw fourteen
539 draw fourteen
540 draw fourteen
541 draw fourteen
542 draw fourteen
543 draw fourteen
544 draw fourteen
545 draw fourteen
546 draw fourteen
547 draw fourteen
548 draw fourteen
549 draw fourteen
550 draw fourteen
551 draw fourteen
552 draw fourteen
553 draw fourteen
554 draw fourteen
555 draw fourteen
556 draw fourteen
557 draw fourteen
558 draw fourteen
559 draw fourteen
560 draw fourteen
561 draw fourteen
562 draw fourteen
563 draw fourteen
564 draw fourteen
565 draw fourteen
566 draw fourteen
567 draw fourteen
568 draw fourteen
569 draw fourteen
570 draw fourteen
571 draw fourteen
572 draw fourteen
573 draw fourteen
574 draw fourteen
575 draw fourteen
576 draw fourteen
577 draw fourteen
578 draw fourteen
579 draw nine
580 draw nine
581 draw nine
582 draw nine
583 draw nine
584 draw nine
585 draw nine
586 draw nine
587 draw nine
588 draw nine
589 draw nine
590 draw nine
591 draw nine
592 draw nine
593 draw nine
594 draw nine
595 draw nine
596 draw nine
597 draw nine
598 draw nine
599 draw nine
600 draw nine
601 draw nine
602 draw nine
603 draw nine
604 draw nine
605 draw nine
606 draw nine
607 draw nine
608 draw nine
609 draw nine
610 draw nine
611 draw nine
612 draw nine
613 draw nine
614 draw nine
615 draw nine
616 draw nine
617 draw nine
618 draw nine
619 draw nine
620 draw nine
621 draw nine
622 draw nine
623 draw nine
624 draw nine
625 draw nine
626 draw nine
627 draw nine
628 draw nine
629 draw nine
630 draw nine
631 draw nine
632 draw nine
633 draw nine
634 draw nine
635 draw nine
636 draw nine
637 draw nine
638 draw nine
639 draw nine
640 draw nine
641 draw nine
642 draw nine
643 draw nine
644 draw nine
645 draw nine
646 draw nine
647 draw nine
648 draw one
649 draw one
650 draw one
651 draw seven
652 draw seven
653 draw seven
654 draw seven
655 draw seven
656 draw seven
657 draw seven
658 draw seven
659 draw seven
660 draw seven
661 draw seven
662 draw seven
663 draw seven
664 draw seven
665 draw seven
666 draw seven
667 draw seven
668 draw seven
669 draw seven
670 draw seven
671 draw seven
672 draw seven
673 draw seven
674 draw seven
675 draw seven
676 draw seven
677 draw seven
678 draw six
679 draw six
680 draw six
681 draw six
682 draw six
683 draw six
684 draw six
685 draw six
686 draw six
687 draw six
688 draw six
689 draw six
690 draw six
691 draw six
692 draw six
693 draw six
694 draw six
695 draw six
696 draw six
697 draw six
698 draw six
699 draw six
700 draw six
701 draw six
702 draw sixteen
703 draw sixteen
704 draw sixteen
705 draw sixteen
706 draw sixteen
707 draw sixteen
708 draw sixteen
709 draw sixteen
710 draw sixteen
711 draw sixteen
712 draw sixteen
713 draw sixteen
714 draw sixteen
715 draw sixteen
716 draw sixteen
717 draw ten
718 draw ten
719 draw ten
720 draw ten
721 draw ten
